Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1911,3,25,48,38,8.9,3.3
1911,3,26,46,32,7.8,0
1911,3,27,49,33,9.4,0.6
1911,3,28,46,33,7.8,0.6
1911,3,29,53,36,11.7,2.2
1911,3,30,50,33,10,0.6
1911,3,31,60,41,15.6,5
1911,4,1,57,48,13.9,8.9
1911,4,2,51,38,10.6,3.3
1911,4,3,49,42,9.4,5.6
1911,4,4,48,36,8.9,2.2
1911,4,5,47,34,8.3,1.1
1911,4,6,45,30,7.2,-1.1
1911,4,7,48,31,8.9,-0.6
1911,4,8,54,37,12.2,2.8
1911,4,9,53,37,11.7,2.8
1911,4,10,52,38,11.1,3.3
1911,4,11,55,35,12.8,1.7
1911,4,12,55,31,12.8,-0.6
1911,4,13,54,35,12.2,1.7
1911,4,14,53,37,11.7,2.8
1911,4,15,53,35,11.7,1.7
1911,4,16,55,47,12.8,8.3
1911,4,17,53,47,11.7,8.3
1911,4,18,52,48,11.1,8.9
1911,4,19,50,43,10,6.1
1911,4,20,54,43,12.2,6.1
1911,4,21,54,43,12.2,6.1
1911,4,22,56,51,13.3,10.6
1911,4,23,54,50,12.2,10
1911,4,24,54,45,12.2,7.2
1911,4,25,53,49,11.7,9.4
1911,4,26,53,45,11.7,7.2
1911,4,27,54,45,12.2,7.2
1911,4,28,53,46,11.7,7.8
1911,4,29,53,42,11.7,5.6
1911,4,30,54,44,12.2,6.7
1911,5,1,53,47,11.7,8.3
1911,5,2,52,46,11.1,7.8
1911,5,3,53,42,11.7,5.6
1911,5,4,55,45,12.8,7.2
1911,5,5,55,48,12.8,8.9
1911,5,6,55,50,12.8,10
1911,5,7,53,50,11.7,10
1911,5,8,54,48,12.2,8.9
1911,5,9,64,49,17.8,9.4
1911,5,10,71,50,21.7,10
1911,5,11,69,47,20.6,8.3
1911,5,12,68,54,20,12.2
1911,5,13,68,51,20,10.6
1911,5,14,63,50,17.2,10
1911,5,15,55,48,12.8,8.9
1911,5,16,56,41,13.3,5
1911,5,17,58,42,14.4,5.6
1911,5,18,62,48,16.7,8.9
1911,5,19,64,42,17.8,5.6
1911,5,20,59,45,15,7.2
1911,5,21,59,44,15,6.7
1911,5,22,56,48,13.3,8.9
1911,5,23,56,52,13.3,11.1
1911,5,24,58,53,14.4,11.7
1911,5,25,54,52,12.2,11.1
1911,5,26,58,43,14.4,6.1
1911,5,27,59,45,15,7.2
1911,5,28,67,43,19.4,6.1
1911,5,29,70,48,21.1,8.9
1911,5,30,69,50,20.6,10
1911,5,31,65,45,18.3,7.2
1911,6,1,62,53,16.7,11.7
1911,6,2,63,47,17.2,8.3
1911,6,3,59,49,15,9.4
1911,6,4,60,53,15.6,11.7
1911,6,5,63,43,17.2,6.1
1911,6,6,68,54,20,12.2
1911,6,7,76,53,24.4,11.7
1911,6,8,79,52,26.1,11.1
1911,6,9,71,47,21.7,8.3
1911,6,10,62,48,16.7,8.9
1911,6,11,64,49,17.8,9.4
1911,6,12,64,48,17.8,8.9
1911,6,13,60,49,15.6,9.4
1911,6,14,65,46,18.3,7.8
1911,6,15,60,51,15.6,10.6
1911,6,16,66,54,18.9,12.2
1911,6,17,66,53,18.9,11.7
1911,6,18,63,54,17.2,12.2
1911,6,19,59,53,15,11.7
1911,6,20,60,56,15.6,13.3
1911,6,21,62,54,16.7,12.2
1911,6,22,58,55,14.4,12.8
1911,6,23,58,49,14.4,9.4
1911,6,24,60,48,15.6,8.9
1911,6,25,56,47,13.3,8.3
1911,6,26,56,49,13.3,9.4
1911,6,27,60,52,15.6,11.1
1911,6,28,60,55,15.6,12.8
1911,6,29,59,54,15,12.2
1911,6,30,59,53,15,11.7
1911,7,1,59,52,15,11.1
1911,7,2,59,50,15,10
1911,7,3,61,50,16.1,10
1911,7,4,62,54,16.7,12.2
1911,7,5,65,56,18.3,13.3
1911,7,6,65,50,18.3,10
1911,7,7,65,51,18.3,10.6
1911,7,8,78,51,25.6,10.6
1911,7,9,76,55,24.4,12.8
1911,7,10,79,58,26.1,14.4
1911,7,11,77,50,25,10
1911,7,12,80,46,26.7,7.8
1911,7,13,83,56,28.3,13.3
1911,7,14,70,55,21.1,12.8
1911,7,15,69,57,20.6,13.9
1911,7,16,64,51,17.8,10.6
1911,7,17,68,57,20,13.9
1911,7,18,63,57,17.2,13.9
1911,7,19,67,55,19.4,12.8
1911,7,20,65,58,18.3,14.4
1911,7,21,66,60,18.9,15.6
1911,7,22,63,55,17.2,12.8
1911,7,23,63,54,17.2,12.2
1911,7,24,66,52,18.9,11.1
1911,7,25,63,55,17.2,12.8
1911,7,26,67,54,19.4,12.2
1911,7,27,68,56,20,13.3
1911,7,28,64,56,17.8,13.3
1911,7,29,73,54,22.8,12.2
1911,7,30,67,54,19.4,12.2
1911,7,31,70,57,21.1,13.9
1911,8,1,70,59,21.1,15
1911,8,2,67,58,19.4,14.4
1911,8,3,66,57,18.9,13.9
1911,8,4,65,56,18.3,13.3
1911,8,5,66,57,18.9,13.9
1911,8,6,64,56,17.8,13.3
1911,8,7,66,59,18.9,15
1911,8,8,66,60,18.9,15.6
1911,8,9,69,58,20.6,14.4
1911,8,10,65,49,18.3,9.4
1911,8,11,64,49,17.8,9.4
1911,8,12,71,54,21.7,12.2
1911,8,13,71,61,21.7,16.1
1911,8,14,70,56,21.1,13.3
1911,8,15,75,60,23.9,15.6
1911,8,16,79,62,26.1,16.7
1911,8,17,74,63,23.3,17.2
1911,8,18,66,52,18.9,11.1
1911,8,19,69,56,20.6,13.3
1911,8,20,67,54,19.4,12.2
1911,8,21,68,55,20,12.8
1911,8,22,67,56,19.4,13.3
1911,8,23,66,48,18.9,8.9
1911,8,24,66,50,18.9,10
1911,8,25,66,56,18.9,13.3
1911,8,26,64,58,17.8,14.4
1911,8,27,65,57,18.3,13.9
1911,8,28,66,57,18.9,13.9
1911,8,29,66,55,18.9,12.8
1911,8,30,65,49,18.3,9.4
1911,8,31,64,53,17.8,11.7
1911,9,1,66,59,18.9,15
1911,9,2,64,52,17.8,11.1
1911,9,3,64,47,17.8,8.3
1911,9,4,66,49,18.9,9.4
1911,9,5,65,49,18.3,9.4
1911,9,6,65,48,18.3,8.9
1911,9,7,70,47,21.1,8.3
1911,9,8,76,49,24.4,9.4
1911,9,9,68,53,20,11.7
1911,9,10,70,53,21.1,11.7
1911,9,11,66,61,18.9,16.1
1911,9,12,61,54,16.1,12.2
1911,9,13,61,49,16.1,9.4
1911,9,14,59,51,15,10.6
1911,9,15,60,49,15.6,9.4
1911,9,16,58,44,14.4,6.7
1911,9,17,59,45,15,7.2
1911,9,18,63,41,17.2,5
1911,9,19,63,46,17.2,7.8
1911,9,20,56,48,13.3,8.9
1911,9,21,58,46,14.4,7.8
1911,9,22,61,47,16.1,8.3
1911,9,23,63,51,17.2,10.6
1911,9,24,60,53,15.6,11.7
1911,9,25,60,50,15.6,10
1911,9,26,63,52,17.2,11.1
1911,9,27,60,51,15.6,10.6
1911,9,28,58,50,14.4,10
1911,9,29,60,50,15.6,10
1911,9,30,56,53,13.3,11.7
1911,10,1,56,44,13.3,6.7
1911,10,2,57,44,13.9,6.7
1911,10,3,56,47,13.3,8.3
1911,10,4,53,45,11.7,7.2
1911,10,5,56,48,13.3,8.9
1911,10,6,57,50,13.9,10
1911,10,7,55,44,12.8,6.7
1911,10,8,59,42,15,5.6
1911,10,9,58,44,14.4,6.7
1911,10,10,57,42,13.9,5.6
1911,10,11,59,44,15,6.7
1911,10,12,62,46,16.7,7.8
1911,10,13,62,46,16.7,7.8
1911,10,14,61,52,16.1,11.1
1911,10,15,62,52,16.7,11.1
1911,10,16,62,55,16.7,12.8
1911,10,17,59,55,15,12.8
1911,10,18,64,55,17.8,12.8
1911,10,19,64,56,17.8,13.3
1911,10,20,59,52,15,11.1
1911,10,21,57,49,13.9,9.4
1911,10,22,56,47,13.3,8.3
1911,10,23,56,49,13.3,9.4
1911,10,24,53,45,11.7,7.2
1911,10,25,54,39,12.2,3.9
1911,10,26,54,44,12.2,6.7
1911,10,27,53,44,11.7,6.7
1911,10,28,56,41,13.3,5
1911,10,29,58,38,14.4,3.3
1911,10,30,52,49,11.1,9.4
1911,10,31,53,45,11.7,7.2
1911,11,1,53,47,11.7,8.3
1911,11,2,53,47,11.7,8.3
1911,11,3,56,46,13.3,7.8
1911,11,4,58,50,14.4,10
1911,11,5,50,43,10,6.1
1911,11,6,51,39,10.6,3.9
1911,11,7,53,45,11.7,7.2
1911,11,8,47,39,8.3,3.9
1911,11,9,50,34,10,1.1
1911,11,10,51,42,10.6,5.6
1911,11,11,53,36,11.7,2.2
1911,11,12,49,41,9.4,5
1911,11,13,57,42,13.9,5.6
1911,11,14,56,46,13.3,7.8
1911,11,15,55,52,12.8,11.1
1911,11,16,53,49,11.7,9.4
1911,11,17,48,41,8.9,5
1911,11,18,48,39,8.9,3.9
1911,11,19,49,42,9.4,5.6
1911,11,20,49,43,9.4,6.1
1911,11,21,44,37,6.7,2.8
1911,11,22,44,32,6.7,0
1911,11,23,44,33,6.7,0.6
1911,11,24,47,35,8.3,1.7
1911,11,25,48,36,8.9,2.2
1911,11,26,46,43,7.8,6.1
1911,11,27,46,34,7.8,1.1
1911,11,28,49,33,9.4,0.6
1911,11,29,54,36,12.2,2.2
1911,11,30,54,37,12.2,2.8
1911,12,1,53,44,11.7,6.7
1911,12,2,53,43,11.7,6.1
1911,12,3,46,41,7.8,5
1911,12,4,51,37,10.6,2.8
1911,12,5,49,41,9.4,5
1911,12,6,50,38,10,3.3
1911,12,7,47,40,8.3,4.4
1911,12,8,49,37,9.4,2.8
1911,12,9,48,38,8.9,3.3
1911,12,10,47,39,8.3,3.9
1911,12,11,49,39,9.4,3.9
1911,12,12,52,42,11.1,5.6
1911,12,13,48,46,8.9,7.8
1911,12,14,46,41,7.8,5
1911,12,15,52,39,11.1,3.9
1911,12,16,53,42,11.7,5.6
1911,12,17,55,46,12.8,7.8
1911,12,18,52,45,11.1,7.2
1911,12,19,51,44,10.6,6.7
1911,12,20,50,41,10,5
1911,12,21,49,43,9.4,6.1
1911,12,22,45,42,7.2,5.6
1911,12,23,50,35,10,1.7
1911,12,24,48,38,8.9,3.3
1911,12,25,49,35,9.4,1.7
1911,12,26,53,44,11.7,6.7
1911,12,27,54,46,12.2,7.8
1911,12,28,53,46,11.7,7.8
1911,12,29,52,48,11.1,8.9
1911,12,30,50,44,10,6.7
1911,12,31,53,46,11.7,7.8
1912,1,1,50,48,10,8.9
1912,1,2,50,47,10,8.3
1912,1,3,52,47,11.1,8.3
1912,1,4,52,49,11.1,9.4
1912,1,5,53,39,11.7,3.9
1912,1,6,53,40,11.7,4.4
1912,1,7,49,41,9.4,5
1912,1,8,53,40,11.7,4.4
1912,1,9,52,45,11.1,7.2
1912,1,10,52,43,11.1,6.1
1912,1,11,50,45,10,7.2
1912,1,12,52,44,11.1,6.7
1912,1,13,51,48,10.6,8.9
1912,1,14,49,41,9.4,5
1912,1,15,50,42,10,5.6
1912,1,16,51,44,10.6,6.7
1912,1,17,49,41,9.4,5
1912,1,18,49,34,9.4,1.1
1912,1,19,53,36,11.7,2.2
1912,1,20,51,49,10.6,9.4
1912,1,21,50,45,10,7.2
1912,1,22,47,42,8.3,5.6
1912,1,23,47,36,8.3,2.2
1912,1,24,46,34,7.8,1.1
1912,1,25,42,39,5.6,3.9
1912,1,26,44,35,6.7,1.7
1912,1,27,42,32,5.6,0
1912,1,28,44,31,6.7,-0.6
1912,1,29,45,38,7.2,3.3
1912,1,30,45,38,7.2,3.3
1912,1,31,45,35,7.2,1.7
1912,2,1,45,39,7.2,3.9
1912,2,2,44,29,6.7,-1.7
1912,2,3,36,28,2.2,-2.2
1912,2,4,39,28,3.9,-2.2
1912,2,5,39,33,3.9,0.6
1912,2,6,47,38,8.3,3.3
1912,2,7,47,40,8.3,4.4
1912,2,8,52,43,11.1,6.1
1912,2,9,52,49,11.1,9.4
1912,2,10,50,41,10,5
1912,2,11,49,39,9.4,3.9
1912,2,12,48,42,8.9,5.6
1912,2,13,48,33,8.9,0.6
1912,2,14,51,33,10.6,0.6
1912,2,15,53,42,11.7,5.6
1912,2,16,53,46,11.7,7.8
1912,2,17,54,47,12.2,8.3
1912,2,18,52,40,11.1,4.4
1912,2,19,46,40,7.8,4.4
1912,2,20,47,40,8.3,4.4
1912,2,21,50,37,10,2.8
1912,2,22,54,48,12.2,8.9
1912,2,23,55,46,12.8,7.8
1912,2,24,50,39,10,3.9
1912,2,25,50,38,10,3.3
1912,2,26,52,41,11.1,5
1912,2,27,54,48,12.2,8.9
1912,2,28,53,49,11.7,9.4
1912,2,29,52,47,11.1,8.3
1912,3,1,53,46,11.7,7.8
1912,3,2,52,47,11.1,8.3
1912,3,3,50,43,10,6.1
1912,3,4,50,43,10,6.1
1912,3,5,46,43,7.8,6.1
1912,3,6,49,35,9.4,1.7
1912,3,7,49,37,9.4,2.8
1912,3,8,50,42,10,5.6
1912,3,9,51,39,10.6,3.9
1912,3,10,53,42,11.7,5.6
1912,3,11,52,38,11.1,3.3
1912,3,12,51,39,10.6,3.9
1912,3,13,53,48,11.7,8.9
1912,3,14,50,46,10,7.8
1912,3,15,47,38,8.3,3.3
1912,3,16,54,41,12.2,5
1912,3,17,49,42,9.4,5.6
1912,3,18,49,40,9.4,4.4
1912,3,19,46,39,7.8,3.9
1912,3,20,49,36,9.4,2.2
1912,3,21,50,37,10,2.8
1912,3,22,50,43,10,6.1
1912,3,23,53,43,11.7,6.1
1912,3,24,56,48,13.3,8.9
1912,3,25,54,48,12.2,8.9
1912,3,26,51,49,10.6,9.4
1912,3,27,51,47,10.6,8.3
1912,3,28,51,47,10.6,8.3
1912,3,29,50,45,10,7.2
1912,3,30,51,45,10.6,7.2
1912,3,31,47,44,8.3,6.7
1912,4,1,49,41,9.4,5
1912,4,2,53,41,11.7,5
1912,4,3,54,44,12.2,6.7
1912,4,4,54,47,12.2,8.3
1912,4,5,53,49,11.7,9.4
1912,4,6,52,50,11.1,10
1912,4,7,54,48,12.2,8.9
1912,4,8,50,48,10,8.9
1912,4,9,50,41,10,5
1912,4,10,51,41,10.6,5
1912,4,11,51,45,10.6,7.2
1912,4,12,54,36,12.2,2.2
1912,4,13,56,40,13.3,4.4
1912,4,14,57,42,13.9,5.6
1912,4,15,57,43,13.9,6.1
1912,4,16,57,48,13.9,8.9
1912,4,17,55,46,12.8,7.8
1912,4,18,56,46,13.3,7.8
1912,4,19,54,49,12.2,9.4
1912,4,20,50,47,10,8.3
1912,4,21,54,41,12.2,5
1912,4,22,57,38,13.9,3.3
1912,4,23,65,42,18.3,5.6
1912,4,24,66,42,18.9,5.6
1912,4,25,67,38,19.4,3.3
1912,4,26,59,39,15,3.9
1912,4,27,59,43,15,6.1
1912,4,28,61,44,16.1,6.7
1912,4,29,55,38,12.8,3.3
1912,4,30,55,38,12.8,3.3
1912,5,1,58,49,14.4,9.4
1912,5,2,58,49,14.4,9.4
1912,5,3,62,52,16.7,11.1
1912,5,4,63,51,17.2,10.6
1912,5,5,58,52,14.4,11.1
1912,5,6,59,52,15,11.1
1912,5,7,58,53,14.4,11.7
1912,5,8,58,54,14.4,12.2
1912,5,9,59,53,15,11.7
1912,5,10,70,49,21.1,9.4
1912,5,11,62,54,16.7,12.2
1912,5,12,58,50,14.4,10
1912,5,13,58,44,14.4,6.7
1912,5,14,59,45,15,7.2
1912,5,15,55,48,12.8,8.9
1912,5,16,55,43,12.8,6.1
1912,5,17,58,48,14.4,8.9
1912,5,18,55,50,12.8,10
1912,5,19,61,47,16.1,8.3
1912,5,20,60,44,15.6,6.7
1912,5,21,62,41,16.7,5
1912,5,22,60,47,15.6,8.3
1912,5,23,58,47,14.4,8.3
1912,5,24,59,39,15,3.9
1912,5,25,60,38,15.6,3.3
1912,5,26,61,45,16.1,7.2
1912,5,27,60,40,15.6,4.4
1912,5,28,60,45,15.6,7.2
1912,5,29,57,50,13.9,10
1912,5,30,56,45,13.3,7.2
1912,5,31,59,42,15,5.6
1912,6,1,61,41,16.1,5
1912,6,2,56,47,13.3,8.3
1912,6,3,56,42,13.3,5.6
1912,6,4,57,35,13.9,1.7
1912,6,5,63,47,17.2,8.3
1912,6,6,63,50,17.2,10
1912,6,7,63,45,17.2,7.2
1912,6,8,63,48,17.2,8.9
1912,6,9,60,44,15.6,6.7
1912,6,10,60,43,15.6,6.1
1912,6,11,62,45,16.7,7.2
1912,6,12,63,46,17.2,7.8
1912,6,13,58,54,14.4,12.2
1912,6,14,59,50,15,10
1912,6,15,59,51,15,10.6
1912,6,16,59,52,15,11.1
1912,6,17,60,50,15.6,10
1912,6,18,61,57,16.1,13.9
1912,6,19,62,54,16.7,12.2
1912,6,20,62,54,16.7,12.2
1912,6,21,59,55,15,12.8
1912,6,22,63,56,17.2,13.3
1912,6,23,61,53,16.1,11.7
1912,6,24,60,54,15.6,12.2
1912,6,25,59,52,15,11.1
1912,6,26,59,49,15,9.4
1912,6,27,62,53,16.7,11.7
1912,6,28,60,51,15.6,10.6
1912,6,29,60,51,15.6,10.6
1912,6,30,60,54,15.6,12.2
1912,7,1,59,52,15,11.1
1912,7,2,59,51,15,10.6
1912,7,3,59,54,15,12.2
1912,7,4,70,52,21.1,11.1
1912,7,5,69,51,20.6,10.6
1912,7,6,61,55,16.1,12.8
1912,7,7,59,54,15,12.2
1912,7,8,59,51,15,10.6
1912,7,9,62,50,16.7,10
1912,7,10,60,54,15.6,12.2
1912,7,11,63,48,17.2,8.9
1912,7,12,59,50,15,10
1912,7,13,61,49,16.1,9.4
1912,7,14,62,43,16.7,6.1
1912,7,15,75,47,23.9,8.3
1912,7,16,75,54,23.9,12.2
1912,7,17,71,60,21.7,15.6
1912,7,18,65,52,18.3,11.1
1912,7,19,62,54,16.7,12.2
1912,7,20,61,53,16.1,11.7
1912,7,21,61,54,16.1,12.2
1912,7,22,66,55,18.9,12.8
1912,7,23,63,56,17.2,13.3
1912,7,24,68,56,20,13.3
1912,7,25,63,54,17.2,12.2
1912,7,26,66,53,18.9,11.7
1912,7,27,62,49,16.7,9.4
1912,7,28,60,48,15.6,8.9
1912,7,29,59,51,15,10.6
1912,7,30,59,52,15,11.1
1912,7,31,58,51,14.4,10.6
1912,8,1,58,50,14.4,10
1912,8,2,58,42,14.4,5.6
1912,8,3,62,41,16.7,5
1912,8,4,59,44,15,6.7
1912,8,5,58,49,14.4,9.4
1912,8,6,57,52,13.9,11.1
1912,8,7,57,51,13.9,10.6
1912,8,8,58,49,14.4,9.4
1912,8,9,58,43,14.4,6.1
1912,8,10,58,48,14.4,8.9
1912,8,11,59,45,15,7.2
1912,8,12,59,47,15,8.3
1912,8,13,58,49,14.4,9.4
1912,8,14,59,50,15,10
1912,8,15,60,51,15.6,10.6
1912,8,16,62,54,16.7,12.2
1912,8,17,60,52,15.6,11.1
1912,8,18,61,52,16.1,11.1
1912,8,19,60,53,15.6,11.7
1912,8,20,56,51,13.3,10.6
1912,8,21,57,48,13.9,8.9
1912,8,22,59,50,15,10
1912,8,23,60,53,15.6,11.7
1912,8,24,60,54,15.6,12.2
1912,8,25,60,49,15.6,9.4
1912,8,26,59,51,15,10.6
1912,8,27,61,49,16.1,9.4
1912,8,28,59,52,15,11.1
1912,8,29,61,53,16.1,11.7
1912,8,30,60,52,15.6,11.1
1912,8,31,59,51,15,10.6
1912,9,1,61,52,16.1,11.1
1912,9,2,60,53,15.6,11.7
1912,9,3,63,55,17.2,12.8
1912,9,4,59,55,15,12.8
1912,9,5,57,51.2,13.9,10.7
1912,9,6,58.1,51.4,14.5,10.8
1912,9,7,60,49.1,15.6,9.5
1912,9,8,59.4,53.1,15.2,11.7
1912,9,9,62,56.1,16.7,13.4
1912,9,10,56.3,45.1,13.5,7.3
1912,9,11,57.1,41.1,13.9,5.1
1912,9,12,60,41,15.6,5
1912,9,13,58.1,39.8,14.5,4.3
1912,9,14,59,39.8,15,4.3
1912,9,15,62.5,52.2,16.9,11.2
1912,9,16,59,44.8,15,7.1
1912,9,17,62,45,16.7,7.2
1912,9,18,66.6,53.9,19.2,12.2
1912,9,19,62.5,45.1,16.9,7.3
1912,9,20,59.3,48,15.2,8.9
1912,9,21,62.4,50.6,16.9,10.3
1912,9,22,62.9,51.3,17.2,10.7
1912,9,23,64,50,17.8,10
1912,9,24,61.9,51.1,16.6,10.6
1912,9,25,61.1,53,16.2,11.7
1912,9,26,56,50.5,13.3,10.3
1912,9,27,61.1,52.1,16.2,11.2
1912,9,28,57.3,52,14.1,11.1
1912,9,29,57,51,13.9,10.6
1912,9,30,57.4,40,14.1,4.4
1912,10,1,59.4,42.5,15.2,5.8
1912,10,2,52.7,45.1,11.5,7.3
1912,10,3,52.2,39.2,11.2,4
1912,10,4,55.7,34.1,13.2,1.2
1912,10,5,55.2,34.9,12.9,1.6
1912,10,6,59,42,15,5.6
1912,10,7,58.1,42,14.5,5.6
1912,10,8,58.2,50.3,14.6,10.2
1912,10,9,58.1,50.8,14.5,10.4
1912,10,10,60,46.1,15.6,7.8
1912,10,11,55.3,50,12.9,10
1912,10,12,59,51,15,10.6
1912,10,13,59.9,52.7,15.5,11.5
1912,10,14,55.3,51,12.9,10.6
1912,10,15,57.1,42.2,13.9,5.7
1912,10,16,56.8,50.6,13.8,10.3
1912,10,17,56.3,51,13.5,10.6
1912,10,18,59.7,51,15.4,10.6
1912,10,19,54.8,51.8,12.7,11
1912,10,20,55.1,50,12.8,10
1912,10,21,53.3,42.5,11.8,5.8
1912,10,22,53.3,45,11.8,7.2
1912,10,23,51.9,45.2,11.1,7.3
1912,10,24,50.6,39.8,10.3,4.3
1912,10,25,53.4,38.7,11.9,3.7
1912,10,26,57.4,42,14.1,5.6
1912,10,27,54,43.9,12.2,6.6
1912,10,28,55.4,46,13,7.8
1912,10,29,54,42.9,12.2,6.1
1912,10,30,52.6,44,11.4,6.7
1912,10,31,52.1,43.6,11.2,6.4
1912,11,1,50,32.8,10,0.4
1912,11,2,52.2,32.5,11.2,0.3
1912,11,3,56.4,49,13.6,9.4
1912,11,4,56,50.3,13.3,10.2
1912,11,5,54.1,50.7,12.3,10.4
1912,11,6,56.4,48.6,13.6,9.2
1912,11,7,55.8,48.5,13.2,9.2
1912,11,8,54,51.7,12.2,10.9
1912,11,9,54.7,51.3,12.6,10.7
1912,11,10,54.7,47.8,12.6,8.8
1912,11,11,50,45.4,10,7.4
1912,11,12,47.2,38.5,8.4,3.6
1912,11,13,50.5,38.8,10.3,3.8
1912,11,14,52,45.5,11.1,7.5
1912,11,15,51,47.7,10.6,8.7
1912,11,16,50.6,46.2,10.3,7.9
1912,11,17,51.9,45.4,11.1,7.4
1912,11,18,52.8,46,11.6,7.8
1912,11,19,51.2,46.5,10.7,8.1
1912,11,20,53.6,49.3,12,9.6
1912,11,21,55.5,49.6,13.1,9.8
1912,11,22,55.1,51,12.8,10.6
1912,11,23,53.9,52.3,12.2,11.3
1912,11,24,53,48.2,11.7,9
1912,11,25,52.8,49.1,11.6,9.5
1912,11,26,54.5,46,12.5,7.8
1912,11,27,46.9,37,8.3,2.8
1912,11,28,45.1,34.6,7.3,1.4
1912,11,29,42,37.8,5.6,3.2
1912,11,30,45.1,32.6,7.3,0.3
1912,12,1,51,30.2,10.6,-1
1912,12,2,53.2,42,11.8,5.6
1912,12,3,55.8,45.1,13.2,7.3
1912,12,4,54.5,52.4,12.5,11.3
1912,12,5,51.1,50.3,10.6,10.2
1912,12,6,53.5,44.3,11.9,6.8
1912,12,7,53.8,44,12.1,6.7
1912,12,8,52,44,11.1,6.7
1912,12,9,53.8,46,12.1,7.8
1912,12,10,55,35.3,12.8,1.8
1912,12,11,55.6,34,13.1,1.1
1912,12,12,51.5,41,10.8,5
1912,12,13,54.8,43,12.7,6.1
1912,12,14,55,50,12.8,10
1912,12,15,52.8,48.5,11.6,9.2
1912,12,16,46.2,41.3,7.9,5.2
1912,12,17,49.1,40.3,9.5,4.6
1912,12,18,51.5,40.7,10.8,4.8
1912,12,19,52.6,41.5,11.4,5.3
1912,12,20,53.6,50,12,10
1912,12,21,49,47,9.4,8.3
1912,12,22,51,45,10.6,7.2
1912,12,23,51,44.3,10.6,6.8
1912,12,24,51,41,10.6,5
1912,12,25,49,41.4,9.4,5.2
1912,12,26,51.8,43.4,11,6.3
1912,12,27,55.4,44.2,13,6.8
1912,12,28,48.5,48,9.2,8.9
1912,12,29,49.3,40.8,9.6,4.9
1912,12,30,52,43.5,11.1,6.4
1912,12,31,52,41.5,11.1,5.3
1913,1,1,49,42.2,9.4,5.7
1913,1,2,49.3,41.3,9.6,5.2
1913,1,3,52,37.8,11.1,3.2
1913,1,4,48,40,8.9,4.4
1913,1,5,47.2,33,8.4,0.6
1913,1,6,53,33.1,11.7,0.6
1913,1,7,52.2,46,11.2,7.8
1913,1,8,52.6,45.3,11.4,7.4
1913,1,9,53.9,45,12.2,7.2
1913,1,10,50.6,35.2,10.3,1.8
1913,1,11,48.1,34.4,8.9,1.3
1913,1,12,44,35.6,6.7,2
1913,1,13,44,33.5,6.7,0.8
1913,1,14,46.1,32.3,7.8,0.2
1913,1,15,43,34,6.1,1.1
1913,1,16,47,33,8.3,0.6
1913,1,17,49,37.8,9.4,3.2
1913,1,18,48.3,41.8,9.1,5.4
1913,1,19,48,39.1,8.9,3.9
1913,1,20,48,43,8.9,6.1
1913,1,21,48.6,41.3,9.2,5.2
1913,1,22,53,39.8,11.7,4.3
1913,1,23,53,46.2,11.7,7.9
1913,1,24,50.7,48,10.4,8.9
1913,1,25,43,39.6,6.1,4.2
1913,1,26,50.2,30,10.1,-1.1
1913,1,27,51.9,38,11.1,3.3
1913,1,28,50.4,48.5,10.2,9.2
1913,1,29,50.2,43.1,10.1,6.2
1913,1,30,52.9,42,11.6,5.6
1913,1,31,44,38.1,6.7,3.4
1913,2,1,47,36.3,8.3,2.4
1913,2,2,51.6,36.1,10.9,2.3
1913,2,3,52.1,44.2,11.2,6.8
1913,2,4,51,46.4,10.6,8
1913,2,5,50.2,46.1,10.1,7.8
1913,2,6,51.7,41,10.9,5
1913,2,7,54.4,43.4,12.4,6.3
1913,2,8,53.8,41.3,12.1,5.2
1913,2,9,52.6,46.3,11.4,7.9
1913,2,10,52.9,46,11.6,7.8
1913,2,11,54.4,50.4,12.4,10.2
1913,2,12,50,46.2,10,7.9
1913,2,13,50.2,43,10.1,6.1
1913,2,14,50.2,38,10.1,3.3
1913,2,15,44,40.1,6.7,4.5
1913,2,16,48.3,36.1,9.1,2.3
1913,2,17,49.6,34,9.8,1.1
1913,2,18,41.8,32,5.4,0
1913,2,19,40.2,31,4.6,-0.6
1913,2,20,38.7,31.1,3.7,-0.5
1913,2,21,42.3,33.3,5.7,0.7
1913,2,22,48,35.8,8.9,2.1
1913,2,23,49,41.4,9.4,5.2
1913,2,24,52.2,46.4,11.2,8
1913,2,25,50.2,43.4,10.1,6.3
1913,2,26,50,34,10,1.1
1913,2,27,52.6,32,11.4,0
1913,2,28,50.8,32,10.4,0
1913,3,1,50.8,37.5,10.4,3.1
1913,3,2,52.6,41.3,11.4,5.2
1913,3,3,51.8,41.5,11,5.3
1913,3,4,53.2,43.3,11.8,6.3
1913,3,5,51,41.3,10.6,5.2
1913,3,6,48.8,42.3,9.3,5.7
1913,3,7,45.5,36.2,7.5,2.3
1913,3,8,48.6,37,9.2,2.8
1913,3,9,50.2,39.8,10.1,4.3
1913,3,10,51.5,45.5,10.8,7.5
1913,3,11,49.1,45.3,9.5,7.4
1913,3,12,50.3,37,10.2,2.8
1913,3,13,51.7,34,10.9,1.1
1913,3,14,50.1,38,10.1,3.3
1913,3,15,46,35.2,7.8,1.8
1913,3,16,45.2,35.2,7.3,1.8
1913,3,17,46.9,35,8.3,1.7
